"ID"	"FC"
"evm.utg993.5"	0.537939088
"evm.utg1024.17"	0.537939088
"tRNAscan-SE.tRNA.utg1056.Pseudo(GTT).3"	0.537939088
"evm.utg1073.6"	0.537939088
"evm.utg1205.14"	0.537939088
"tRNAscan-SE.tRNA.utg1272.Pseudo(AGA).8"	0.537939088
"evm.utg1272.166"	0.537939088
"evm.utg2269.32"	0.537939088
"evm.utg2338.20"	0.537939088
"tRNAscan-SE.tRNA.utg3443.Ser(AGA).4"	0.537939088
"evm.utg3677.24"	0.537939088
"evm.utg3677.25"	0.537939088
"evm.utg3913.42"	0.537939088
"evm.utg3980.4"	0.537939088
"evm.utg4194.73"	0.537939088
"evm.utg4194.112"	0.537939088
"tRNAscan-SE.tRNA.utg4326.Cys(ACA).1"	0.537939088
"evm.utg4604.24"	0.537939088
"evm.utg4605.53"	0.537939088
"tRNAscan-SE.tRNA.utg4880.Pseudo(GTT).1"	0.537939088
"evm.utg4907.48"	0.537939088
"evm.utg5073.30"	0.537939088
"evm.utg6161.10"	0.537939088
"tRNAscan-SE.tRNA.utg7145.Pseudo(ACA).2"	0.537939088
"evm.utg7840.65"	0.537939088
"tRNAscan-SE.tRNA.utg7840.Pseudo(AGA).4"	0.537939088
"tRNAscan-SE.tRNA.utg7855.Pseudo(ATC).1"	0.537939088
"tRNAscan-SE.tRNA.utg9284.Pseudo(CGC).1"	0.537939088
"tRNAscan-SE.tRNA.utg9740.Pseudo(AGA).1"	0.537939088
"evm.utg10282.18"	0.537939088
"tRNAscan-SE.tRNA.utg11096.SeC(TCA).1"	0.537939088
"RNAmmer.utg12336.8s.26"	0.537939088
"evm.utg12551.29"	0.537939088
"evm.utg18118.18"	0.537939088
"evm.utg18294.12"	0.537939088
"evm.utg18537.8"	0.537939088
"evm.utg20925.6"	0.537939088
"evm.utg22693.24"	0.537939088
"tRNAscan-SE.tRNA.utg31256.Pseudo(AGA).2"	0.537939088
"tRNAscan-SE.tRNA.utg48209.Pseudo(GTT).2"	0.537939088
"evm.utg622.159"	-0.049601037
"evm.utg2716.4"	0.027923296
"evm.utg324.71"	0.038203213
"evm.utg736.76"	-0.035084677
"evm.utg13091.4"	0.534324583
"evm.utg9902.13"	-0.066783539
"evm.utg597.189"	0.02823674
"evm.utg344.86"	0.077821451
"evm.utg3210.38"	0.534608046
"evm.utg268.20"	-0.136804051
"evm.utg1696.18"	0.088357817
"evm.utg3474.4"	-0.122262982
"evm.utg750.75"	0.039835329
"evm.utg715.102"	0.030959858
"evm.utg1465.67"	-0.353559316
"evm.utg1931.4"	0.136254616
"evm.utg6551.1"	-0.040550708
"evm.utg262.35"	0.041774397
"evm.utg911.11"	-0.031400388
"evm.utg344.89"	0.064300554
"evm.utg2814.13"	-0.530406304
"evm.utg2367.19"	0.530548298
"evm.utg435.6"	-0.046085231
"evm.utg1272.170"	-0.039821737
"tRNAscan-SE.tRNA.utg464.Ala(GGC).6"	-0.204517902
"evm.utg4321.6"	-0.082074308
"evm.utg15164.53"	-0.047732961
"evm.utg10077.2"	0.531409818
"evm.utg4576.31"	0.028013523
"evm.utg279.61"	-0.46961243
"evm.utg192.69"	-0.037195899
"evm.utg861.71"	0.15724041
"evm.utg801.57"	0.065718069
"tRNAscan-SE.tRNA.utg2818.Ser(AGA).14"	0.247478068
"evm.utg2129.166"	-0.085677598
"evm.utg88612.6"	0.05488388
"tRNAscan-SE.tRNA.utg3827.Ser(AGA).5"	-0.207430332
"evm.utg479.160"	-0.030167572
"evm.utg993.4"	0.500888033
"utg498.evm.utg9285.12.mrna3"	0.529083859
"evm.utg494.8"	0.533470285
"evm.utg418.69"	-0.083208393
"evm.utg207.63"	0.027022479
"evm.utg2327.12"	0.065971544
"evm.utg7145.3"	-0.028339046
"evm.utg1277.41"	-0.382108212
"evm.utg6432.56"	-0.253411629
"evm.utg32484.4"	0.074133446
"evm.utg3155.25"	-0.083610196
"evm.utg280.72"	-0.072758203
"evm.utg1162.16"	-0.527868273
"evm.utg1395.6"	0.333251274
"evm.utg4737.11"	0.038906609
"evm.utg6078.66"	-0.196150275
"RNAmmer.utg4805.8s.26"	-0.52778572
"evm.utg1079.64"	0.531543671
"tRNAscan-SE.tRNA.utg234.Cys(ACA).1"	0.528084152
"evm.utg23151.3"	-0.191295439
"evm.utg388.14"	0.059055374
"evm.utg324.153"	-0.031801156
"evm.utg2757.60"	-0.039071788
"evm.utg17667.2"	0.110719761
"evm.utg78.94"	-0.529389034
"evm.utg62950.6"	0.061674616
"evm.utg7289.82"	-0.039348102
"tRNAscan-SE.tRNA.utg6392.Ser(AGA).5"	-0.530674511
"utg14287.equina_smart_1470851.mrna1"	-0.106770388
"tRNAscan-SE.tRNA.utg219.Cys(ACA).5"	-0.125253227
"evm.utg126.53"	0.526858118
"evm.utg276.52"	-0.037630607
"evm.utg109.116"	0.099145203
"evm.utg3839.99"	0.056096906
"evm.utg38960.3"	0.529497976
"evm.utg1231.8"	0.467793633
"evm.utg1931.35"	0.060766508
"evm.utg125.195"	-0.03050128
"tRNAscan-SE.tRNA.utg2123.Ser(AGA).8"	-0.529698689
"evm.utg1724.17"	-0.085779057
"tRNAscan-SE.tRNA.utg1530.Ala(GGC).1"	-0.525734183
"tRNAscan-SE.tRNA.utg6958.Ser(AGA).1"	-0.289457308
"evm.utg736.57"	-0.528167406
"evm.utg1272.40"	-0.454207249
"evm.utg6035.1"	-0.400574252
"tRNAscan-SE.tRNA.utg579.Ser(AGA).2"	0.424596709
"evm.utg709.10"	-0.097853947
"evm.utg234.41"	-0.296976689
"evm.utg78.33"	-0.039865122
"evm.utg857.20"	-0.138567419
"evm.utg844.5"	-0.0620426
"tRNAscan-SE.tRNA.utg17602.Cys(ACA).1"	-0.287160809
"evm.utg3761.9"	-0.090643423
"evm.utg15013.9"	0.149671232
"evm.utg125.29"	-0.468315833
"evm.utg1051.53"	0.057161563
"evm.utg498.17"	-0.11912683
"evm.utg1052.20"	0.340327051
"tRNAscan-SE.tRNA.utg1694.Ser(AGA).1"	-0.210159198
"evm.utg31304.13"	-0.052627935
"tRNAscan-SE.tRNA.utg3872.Pseudo(AGA).3"	-0.283010069
"evm.utg1285.40"	-0.130998122
"evm.utg192.10"	0.510345042
"evm.utg2603.1"	-0.147286332
"tRNAscan-SE.tRNA.utg594.Cys(ACA).2"	-0.251305957
"evm.utg12968.1"	-0.526388237
"evm.utg86.38"	-0.035092582
"evm.utg234.3"	-0.524841516
"evm.utg648.33"	-0.524841516
"tRNAscan-SE.tRNA.utg7168.Cys(ACA).1"	-0.28603571
"evm.utg18553.1"	-0.033507225
"evm.utg203.90"	-0.028726552
"evm.utg1087.25"	-0.094265123
"evm.utg10470.2"	0.30205935
"tRNAscan-SE.tRNA.utg2216.Leu(TAG).33"	-0.525873339
"evm.utg5885.25"	0.032190513
"evm.utg2814.4"	-0.049444134
"evm.utg1609.18"	0.046304634
"evm.utg2012.14"	0.046545297
"evm.utg1910.110"	0.04023583
"evm.utg53173.5"	-0.504606058
"evm.utg183.41"	-0.041608978
"evm.utg1230.6"	-0.031749973
"evm.utg2521.7"	-0.05611404
"evm.utg861.76"	-0.032108426
"evm.utg3093.5"	-0.044078232
"evm.utg699.43"	-0.034417198
"evm.utg33589.4"	-0.037963953
"evm.utg798.43"	0.041015978
"evm.utg817.26"	-0.050013401
"utg370.equina_smart_620817.mrna1"	0.025381707
"tRNAscan-SE.tRNA.utg715.Pseudo(AGA).2"	-0.386450784
"evm.utg715.25"	-0.521972352
"evm.utg4856.28"	-0.046358499
"utg1588.equina_smart_1435587.mrna1"	0.523430537
"evm.utg25265.8"	0.137565482
"tRNAscan-SE.tRNA.utg1683.Ser(AGA).2"	-0.458120133
"evm.utg2600.21"	0.024450336
"evm.utg356.106"	-0.059142751
"evm.utg324.212"	-0.027337718
"evm.utg378.141"	-0.041164667
"evm.utg597.160"	-0.519383794
"evm.utg1786.2"	-0.039421755
"evm.utg20007.1"	0.044103612
"evm.utg699.111"	-0.522815157
"evm.utg435.53"	0.040106107
"evm.utg1281.12"	-0.025260937
"evm.utg234.31"	-0.52316322
"evm.utg14731.19"	-0.521017213
"evm.utg1056.97"	-0.02890546
"evm.utg4455.32"	-0.523360029
"evm.utg2350.34"	-0.114998117
"evm.utg42902.1"	-0.040723856
"evm.utg9401.1"	-0.159356008
"evm.utg10588.10"	-0.102352363
"evm.utg7343.2"	0.121817877
"evm.utg2071.42"	-0.310997857
"evm.utg112.21"	-0.061100068
"evm.utg1754.57"	0.521653434
"utg55.equina_smart_1394298.mrna1"	0.46366391
"evm.utg45865.4"	0.126682081
"evm.utg183.27"	0.041401581
"evm.utg2716.7"	0.039578237
"evm.utg10470.33"	-0.031349206
"evm.utg2521.11"	0.041214979
"evm.utg9194.1"	0.248145709
"utg5950.equina_smart_981953.mrna1"	0.270531717
"evm.utg1184.18"	-0.520341021
"evm.utg522.43"	0.088191424
"evm.utg2379.6"	0.076749895
"evm.utg4922.46.47"	0.038179743
"evm.utg172.94"	-0.044779527
"evm.utg3884.25"	-0.034039959
"evm.utg1754.29"	-0.289911862
"evm.utg405.64"	-0.520934761
"evm.utg255.42"	-0.034045962
"evm.utg30559.7"	-0.032902538
"evm.utg3199.22"	0.097342584
"evm.utg432.83"	-0.23054677
"evm.utg255.1"	0.381615862
"evm.utg420.132"	-0.035163183
"evm.utg622.108"	0.065387981
"evm.utg1345.57"	0.034021322
"tRNAscan-SE.tRNA.utg109.Undet(???).1"	0.4737124
"evm.utg18726.16"	0.096633192
"evm.utg577.3"	0.032983776
"tRNAscan-SE.tRNA.utg15585.Cys(ACA).2"	0.396483883
"evm.utg9110.27"	-0.050098648
"evm.utg11618.13"	0.103591202
"evm.utg12986.64"	-0.141148927
"evm.utg2674.31"	-0.050210584
"evm.utg78.36"	-0.041380452
"evm.utg145.70"	0.096569139
"evm.utg4177.37"	0.042721206
"evm.utg5960.8"	-0.522160187
"evm.utg1271.22"	-0.517618044
"evm.utg34096.8"	0.038224152
"evm.utg2159.10"	0.516826496
"evm.utg1395.32"	0.520653485
"evm.utg3891.9"	-0.07817127
"evm.utg5059.22"	0.028958193
"evm.utg25321.3"	0.029009724
"evm.utg334.4"	0.080384362
"evm.utg194.92"	0.079041396
"tRNAscan-SE.tRNA.utg34597.Cys(ACA).2"	0.517918773
"evm.utg21228.12"	0.035559863
"evm.utg378.183"	0.205434437
"tRNAscan-SE.tRNA.utg214.Ser(GGA).2"	0.517910154
"evm.utg162.27"	-0.064686794
"evm.utg910.46"	-0.038744532
"evm.utg12875.8"	-0.094825861
"evm.utg3159.4"	0.207957305
"evm.utg2901.19"	0.518289233
"evm.utg2521.3"	-0.037289617
"evm.utg22693.2"	0.065190084
"evm.utg363.6"	0.100966366
"evm.utg4177.3"	0.518014746
"evm.utg10868.11"	-0.128424692
"evm.utg2932.43"	-0.02872105
"evm.utg401.67"	0.038523013
"evm.utg13793.12"	-0.062790418
"tRNAscan-SE.tRNA.utg6293.Cys(ACA).7"	-0.51968204
"evm.utg1497.19"	0.516903255
"evm.utg1846.19"	0.516903255
"evm.utg203.77"	-0.02459715
"evm.utg16036.52"	0.517571617
"evm.utg4046.15"	-0.045813629
"evm.utg2129.10"	-0.073436318
"evm.utg172.110"	0.019587732
"evm.utg180.33"	-0.044440084
"evm.utg6401.1"	0.197871599
"evm.utg432.26"	0.074829972
"evm.utg116.351"	0.034740242
"utg245.equina_smart_384994.mrna1"	-0.348026295
"evm.utg4468.24"	0.094392522
"utg262.evm.utg18294.46.mrna3"	0.057479844
"evm.utg55.51"	0.021412493
"evm.utg347.22"	0.075563532
"evm.utg936.15"	-0.208897307
"evm.utg2073.24"	-0.050710047
"evm.utg1005.65"	0.046275197
"evm.utg888.24"	-0.038084325
"evm.utg579.104"	-0.105264681
"evm.utg14556.6"	-0.510484638
"evm.utg18633.26"	0.089935342
"evm.utg347.15"	-0.029083533
"evm.utg2674.45"	0.089393949
"evm.utg1162.31"	-0.027681327
"evm.utg5950.71"	-0.091935754
"evm.utg2716.5"	-0.070551919
"evm.utg3876.13"	0.086793095
"tRNAscan-SE.tRNA.utg1931.Ser(AGA).4"	0.148462219
"evm.utg280.35"	-0.035925503
"tRNAscan-SE.tRNA.utg1234.Ser(AGA).1"	0.210723989
"evm.utg72.33"	-0.034554881
"evm.utg4082.71"	0.049830083
"evm.utg1596.3"	-0.512862801
"evm.utg2417.33"	-0.035235518
"evm.utg536.10"	-0.032155857
"evm.utg2246.79"	-0.022895317
"tRNAscan-SE.tRNA.utg73.Ser(AGA).3"	-0.217820075
"utg415.equina_smart_1807161.mrna1"	0.067175681
"evm.utg12655.13"	0.060103367
"tRNAscan-SE.tRNA.utg2083.Cys(ACA).1"	-0.411934335
"evm.utg3235.22"	-0.037221603
"evm.utg104.59"	-0.019305054
"evm.utg9023.8"	0.07410533
"evm.utg4157.27"	-0.143333841
"evm.utg2371.4"	0.04262454
"evm.utg10541.5"	-0.045036828
"evm.utg2073.17"	-0.132218759
"evm.utg77.156"	0.043722747
"tRNAscan-SE.tRNA.utg11962.Pseudo(GGC).1"	-0.507962694
"evm.utg1900.39"	-0.063128913
"evm.utg542.61"	0.506554782
"evm.utg2073.15"	-0.509802421
"evm.utg3522.40"	0.033972114
"evm.utg92.160"	-0.042727225
"evm.utg2858.27"	0.034173608
"evm.utg5885.52"	0.019774488
"evm.utg167.1"	0.039027782
"evm.utg536.69"	0.041976419
"evm.utg597.65"	0.036655461
"evm.utg607.38"	0.028332692
"tRNAscan-SE.tRNA.utg152.Ser(AGA).3"	0.212743025
"evm.utg3906.10"	-0.097869039
"evm.utg225.36"	0.050967238
"utg24053.equina_smart_4256.mrna2"	-0.058647317
"evm.utg37634.1"	0.506430427
"tRNAscan-SE.tRNA.utg25988.Ala(GGC).1"	-0.322115406
"evm.utg72.34"	0.021911402
"evm.utg216.12"	-0.038346603
"evm.utg372.6"	-0.05223735
"evm.utg8262.36"	0.50693998
"evm.utg1281.21"	0.030322874
"evm.utg116.297"	0.060258164
"evm.utg15197.28"	-0.138464584
"evm.utg33038.2"	0.063050901
"evm.utg413.34"	-0.505964975
"evm.utg1818.32"	-0.505964975
"evm.utg20090.6"	-0.154929665
"evm.utg1272.100"	-0.102672454
"evm.utg8494.90"	-0.02423002
"evm.utg7286.7"	-0.054162072
"evm.utg3622.10"	0.083450658
"evm.utg485.4"	-0.104931838
"evm.utg5.56"	-0.041611853
"utg1575.equina_smart_1637519.mrna1"	0.12377465
"evm.utg411.90"	0.133190071
"evm.utg243.75"	0.510572768
"evm.utg3870.4"	0.082288308
"evm.utg19866.3"	-0.022124309
"evm.utg4451.10"	0.465944672
"evm.utg2367.7"	-0.031399162
"evm.utg597.134"	0.049523307
"evm.utg483.50"	0.34864339
"evm.utg3019.22"	0.053251933
"evm.utg4.42"	-0.05041842
"evm.utg389.1"	-0.359752405
"evm.utg5294.12"	-0.02836433
"evm.utg9313.26"	0.509404529
"evm.utg10026.17"	0.369663677
"evm.utg2099.81"	0.046749703
"evm.utg7656.6"	-0.355972165
"evm.utg1056.123"	-0.035358974
"tRNAscan-SE.tRNA.utg1972.Ser(AGA).3"	-0.228066345
"evm.utg3178.1"	-0.505922678
"tRNAscan-SE.tRNA.utg2526.Ser(AGA).2"	0.181686969
"evm.utg13.43"	-0.42982443
"evm.utg4613.35"	0.503434959
"evm.utg6851.28"	0.069240523
"tRNAscan-SE.tRNA.utg236.Ala(GGC).1"	-0.313368646
"evm.utg439.4"	-0.289229031
"evm.utg4187.48"	0.028013316
"evm.utg1918.9"	0.042302499
"evm.utg1239.21"	0.026374925
"evm.utg2353.50"	0.045387384
"evm.utg8.73"	0.272329286
"evm.utg3790.24"	0.057827181
"evm.utg1091.16"	0.26174618
"evm.utg479.73"	-0.040145097
"evm.utg3536.12"	0.039592489
"evm.utg891.4"	0.039909264
"evm.utg1177.4"	-0.036856706
"evm.utg1972.87"	-0.037135798
"evm.utg8851.62"	0.388601417
"evm.utg4886.57"	0.021932477
"evm.utg234.99"	0.047449798
"evm.utg18537.14"	-0.5061661
"evm.utg920.1"	0.240744925
"evm.utg28910.1"	0.02986369
"evm.utg1691.16"	-0.09035073
"evm.utg2017.12"	0.12680508
"evm.utg4737.19"	-0.034550611
"evm.utg4695.31"	0.036433571
"evm.utg5885.68"	0.085912093
"evm.utg77.10"	0.035592067
"evm.utg1767.2"	-0.466450553
"evm.utg3884.42"	-0.023138539
"evm.utg7412.18"	0.032122485
"evm.utg2007.43"	-0.025503069
"evm.utg9401.11"	-0.407548436
"evm.utg1205.42"	0.040560769
"utg1465.evm.utg2367.2.mrna11"	0.045469655
"evm.utg52.28"	-0.499761639
"evm.utg420.87"	0.046218976
"evm.utg77.69"	-0.043109611
"evm.utg1825.68"	-0.501350818
"utg7.equina_smart_1815377.mrna1"	-0.160147626
"evm.utg2428.32"	0.028647362
"tRNAscan-SE.tRNA.utg6459.Cys(ACA).1"	-0.072836587
"evm.utg1272.38"	0.497243736
"evm.utg4709.29"	0.109277255
"evm.utg18.72"	-0.055721326
"evm.utg3753.56"	-0.064092102
"evm.utg125.132"	-0.023311826
"evm.utg8494.27"	0.217061717
"evm.utg7855.2"	-0.085486182
"evm.utg2994.91"	0.028512457
"tRNAscan-SE.tRNA.utg4172.Cys(ACA).2"	-0.502799377
"evm.utg514.6"	0.033522309
"utg9194.evm.utg464.87.mrna1"	-0.449141089
"evm.utg1109.26"	-0.019905337
"evm.utg1465.54"	0.500381238
"evm.utg15716.7"	-0.04496109
"evm.utg386.15"	0.027381128
"tRNAscan-SE.tRNA.utg4451.Ser(AGA).3"	-0.218076427
"evm.utg3790.26"	0.024811343
"evm.utg7821.25"	-0.071919295
"evm.utg116.23"	0.03676651
"evm.utg4194.82"	-0.041156942
"evm.utg4901.7"	-0.145684858
"evm.utg20679.5"	-0.19694723
"evm.utg3761.18"	0.502394189
"evm.utg891.34"	0.500859012
"evm.utg14902.2"	0.150542858
"evm.utg2814.11"	-0.061036929
"evm.utg1005.58"	-0.034842647
"tRNAscan-SE.tRNA.utg8.Pseudo(CAT).1"	-0.5027786
"evm.utg736.25"	0.046532585
"evm.utg498.122"	-0.205286037
"evm.utg2327.31"	-0.499222613
"evm.utg192.27"	0.053517443
"evm.utg4.66"	0.026701924
"evm.utg40335.4"	-0.168475841
"evm.utg356.31"	0.301077752
"evm.utg159619.4"	-0.416269562
"tRNAscan-SE.tRNA.utg2343.Ser(AGA).4"	-0.500731506
"evm.utg5414.9"	-0.500731506
"evm.utg1395.57"	-0.500839673
"evm.utg2269.48"	-0.500839673
"evm.utg7179.15"	0.039034478
"evm.utg1910.91"	-0.050246578
"evm.utg10541.13"	-0.044017235
"evm.utg86.84"	0.040159576
"evm.utg77.60"	-0.125788357
"evm.utg777.5"	0.49956075
"tRNAscan-SE.tRNA.utg116.Pseudo(GTT).1"	0.418126666
"evm.utg28910.12"	0.49463406
"evm.utg699.94"	0.024914
"evm.utg276.51"	0.051724382
"evm.utg648.23"	0.03676577
"evm.utg801.29"	-0.330737085
"evm.utg1025.3"	-0.029798522
"evm.utg48887.3"	0.046277152
"evm.utg401.20"	-0.047673748
"evm.utg5417.20"	0.056721596
"tRNAscan-SE.tRNA.utg1786.Ala(GGC).3"	-0.0730159
"evm.utg32426.13"	0.036114653
"evm.utg214.60"	-0.044323701
"utg15813.equina_smart_43715.mrna3"	0.502454248
"evm.utg62950.4"	0.041129017
"tRNAscan-SE.tRNA.utg967.Ala(GGC).2"	0.450004002
"evm.utg12724.8"	0.124387131
"evm.utg2013.5"	0.477326023
"evm.utg32107.10"	-0.496534949
"utg3329.equina_smart_1624084.mrna1"	0.433466708
"tRNAscan-SE.tRNA.utg225.Ser(AGA).2"	0.497977519
"evm.utg16443.25"	-0.033550679
"evm.utg1205.142"	0.491526946
"evm.utg2129.81"	-0.037224687
"evm.utg1271.11"	0.094420082
"evm.utg2704.3"	-0.032151676
"evm.utg150.20"	0.023864333
"evm.utg12030.10"	0.294668809
"evm.utg10321.1"	-0.045955458
"evm.utg43378.10"	0.158783704
"tRNAscan-SE.tRNA.utg5370.Cys(ACA).1"	0.497033994
"evm.utg1140.1"	-0.068402218
"evm.utg415.91"	0.025655135
"evm.utg26037.3"	0.041545437
"evm.utg6821.45"	-0.040003326
"evm.utg1137.31"	-0.063975084
"utg1056.equina_smart_1781303.mrna1"	-0.493984486
"evm.utg2073.25"	-0.109886566
"evm.utg376.32"	0.328720242
"evm.utg10282.5"	0.11762332
"evm.utg4172.20"	0.030004558
"evm.utg64.33"	-0.497803346
"evm.utg376.23"	-0.497803346
"evm.utg597.24"	-0.497803346
"evm.utg126.95"	0.027307387
"evm.utg798.54"	-0.032761677
"evm.utg21625.7"	0.019922771
"evm.utg7343.1"	0.188862031
"evm.utg1565.63"	0.025717294
"evm.utg4082.69"	0.087024852
"evm.utg18294.41"	-0.026658099
"evm.utg324.209"	0.038119049
"evm.utg239.5"	-0.455133316
"evm.utg92.23"	-0.293860626
"evm.utg464.16"	0.495251583
"evm.utg785.14"	0.309123765
"evm.utg1765.17"	-0.027786298
"tRNAscan-SE.tRNA.utg54.Pseudo(AGA).1"	0.429513304
"evm.utg4605.17"	0.187063488
"evm.utg382.14"	0.028773378
"evm.utg9867.19"	0.499027821
"tRNAscan-SE.tRNA.utg37289.Ser(AGA).3"	0.499027821
"evm.utg3827.33"	-0.370346546
"utg72.equina_smart_1395060.mrna1"	-0.079430452
"evm.utg320.61"	-0.057223448
"evm.utg911.57"	-0.493840003
"evm.utg5689.10"	-0.03558143
"evm.utg1372.8"	-0.143642493
"evm.utg324.122"	-0.026932168
"evm.utg415.12"	-0.054322508
"evm.utg6422.7"	-0.216451329
"evm.utg5059.4"	-0.123684377
"evm.utg280.18"	0.032553892
"evm.utg31363.9"	-0.493394522
"evm.utg221.9"	0.035105492
"evm.utg86.73"	0.034363444
"evm.utg57.22"	0.037825794
"evm.utg625.92"	-0.061625201
"evm.utg18.62"	-0.02289914
"evm.utg3790.45"	-0.036357971
"evm.utg12986.70"	-0.061870701
"evm.utg4610.26"	0.16977026
"evm.utg408.5"	-0.024453949
"evm.utg55.180"	0.04489821
"evm.utg344.71"	-0.057553863
"tRNAscan-SE.tRNA.utg2338.Ser(GGA).1"	0.241913216
"evm.utg3447.18"	-0.080491203
"evm.utg1754.28"	0.048899016
"evm.utg888.38"	-0.029500323
"evm.utg5885.59"	0.142979229
"evm.utg13793.16"	0.460325823
"evm.utg13981.6"	0.495340098
"evm.utg5059.49"	0.061914269
"evm.utg2129.43"	0.023768105
"evm.utg1734.5"	0.055797649
"evm.utg977.26"	-0.099608007
"evm.utg2371.53"	-0.030619043
"evm.utg234.96"	0.219510173
"evm.utg4172.25"	-0.056566768
"evm.utg13474.7"	0.49249937
"evm.utg77.94"	-0.483755316
"evm.utg5390.11"	0.020287807
"evm.utg2216.17"	-0.033829062
"evm.utg410.12"	0.338373376
"utg101.equina_smart_1397089.mrna1"	-0.029466077
"RNAmmer.utg4265.8s.22"	-0.494775249
"evm.utg5290.45"	-0.038950887
"evm.utg3201.25"	0.04605809
"evm.utg2071.28"	-0.218842355
"evm.utg890.42"	0.028873446
"evm.utg1345.31"	-0.028912086
"evm.utg107.36"	0.022759684
"evm.utg1251.4"	0.039231083
"evm.utg2123.35"	0.14553177
"evm.utg209.2"	-0.051296833
"evm.utg3164.51"	-0.490175985
"evm.utg3536.8"	0.040364837
"evm.utg2353.49"	-0.148148129
"evm.utg788.33.34"	0.028050406
"evm.utg19866.5"	-0.021225459
"evm.utg95.3"	0.097098142
"evm.utg6155.21"	-0.491006267
"evm.utg729.32"	-0.046741961
"tRNAscan-SE.tRNA.utg1271.Ser(AGA).6"	-0.490817289
"tRNAscan-SE.tRNA.utg22395.Ser(AGA).1"	0.491112092
"evm.utg2614.24"	0.130867702
"RNAmmer.utg4805.8s.31"	0.38187895
"evm.utg207.74"	0.489595779
"evm.utg9313.33"	-0.285452674
"utg2818.equina_smart_415891.mrna7"	-0.04109997
"evm.utg41775.1"	-0.030631942
"evm.utg7595.38"	0.486756338
"evm.utg695.12"	0.489389241
"evm.utg1137.47"	0.082568442
"utg84504.equina_smart_1739257.mrna3"	0.135812302
"evm.utg1056.4"	-0.033579097
"evm.utg70621.1"	-0.070144274
"evm.utg3753.8"	0.110851383
"evm.utg2129.96"	-0.117803396
"evm.utg1899.1"	0.073944111
"evm.utg798.48"	-0.487183011
"evm.utg8835.3"	-0.028030696
"tRNAscan-SE.tRNA.utg1846.Ser(AGA).2"	0.488716288
"evm.utg24533.15"	-0.057501073
"evm.utg4398.8"	0.091201309
"evm.utg695.2"	-0.266331418
"evm.utg172.133"	0.023039123
"evm.utg4194.1"	-0.030710176
"evm.utg1571.6"	-0.446961175
"utg4605.equina_smart_1533742.mrna2"	0.027489528
"evm.utg1846.89"	0.03170231
"evm.utg1781.11"	0.047854798
"evm.utg54636.5"	-0.059854862
"utg370.equina_smart_15563.mrna2"	0.03128062
"evm.utg36508.5"	-0.343005434
"evm.utg344.60"	0.024386202
"tRNAscan-SE.tRNA.utg55.Cys(ACA).2"	0.273857
"evm.utg1022.24"	0.22945076
"evm.utg1734.3"	0.314357419
"evm.utg3872.55"	0.038489726
"evm.utg2929.18"	0.182292914
"evm.utg5.9"	-0.039064258
"evm.utg86.52"	-0.041684648
"evm.utg1127.30"	-0.270913899
"evm.utg1381.38"	-0.144726971
"evm.utg4194.109"	0.028574608
"evm.utg5454.18"	-0.485725928
"utg7821.evm.utg13634.5.mrna2"	-0.031341157
"evm.utg1571.2"	0.02374571
"evm.utg236.45"	0.020636924
"evm.utg798.17"	-0.019547247
"evm.utg18294.32"	-0.030534722
"evm.utg4318.2"	-0.027837379
"tRNAscan-SE.tRNA.utg16443.Cys(ACA).1"	0.490170646
"evm.utg1272.7"	-0.057026233
"evm.utg2246.51"	-0.024580153
"evm.utg1278.56"	-0.020138734
"tRNAscan-SE.tRNA.utg1285.Ser(AGA).2"	-0.25251644
"evm.utg686.15"	-0.053501489
"evm.utg8380.26"	0.079309474
"evm.utg356.23"	-0.487570051
"tRNAscan-SE.tRNA.utg2216.Leu(TAG).30"	-0.487570051
"evm.utg6334.15"	-0.487570051
"evm.utg11814.10"	-0.487570051
"evm.utg15552.2"	-0.487570051
"evm.utg16444.13"	-0.487570051
"evm.utg1398.21"	0.028439252
"evm.utg4773.7"	0.051630442
"evm.utg15629.10"	0.059838412
"evm.utg2073.19"	0.310867234
"evm.utg293.42"	0.47431378
"tRNAscan-SE.tRNA.utg4194.Ser(AGA).5"	-0.180266282
"evm.utg3181.5"	-0.48825789
"tRNAscan-SE.tRNA.utg7149.Ser(AGA).4"	-0.48825789
"tRNAscan-SE.tRNA.utg236.Leu(CAA).2"	0.488661348
"evm.utg993.24"	-0.214212673
"evm.utg2932.25"	0.268606427
"evm.utg1565.58"	0.037229412
"evm.utg324.185"	0.076962897
"evm.utg32055.7"	-0.097781006
"evm.utg87.7"	-0.484160697
"evm.utg2159.5"	-0.483942996
"evm.utg891.36"	-0.093920282
"utg5367.equina_smart_1597874.mrna3"	0.254750036
"evm.utg370.92"	-0.072007841
"tRNAscan-SE.tRNA.utg791.Tyr(GTA).1"	-0.216107668
"evm.utg579.82"	0.035820835
"evm.utg1381.4"	-0.483438964
"evm.utg152.2"	-0.271583881
"evm.utg12688.19"	-0.462184959
"evm.utg2246.16"	-0.040051859
"evm.utg483.5"	0.061689155
"evm.utg2798.13"	-0.083339323
"tRNAscan-SE.tRNA.utg54.Ser(AGA).3"	-0.225012948
"evm.utg214.9"	-0.0188963
"evm.utg2279.20"	-0.018379205
"utg590.equina_smart_47406.mrna2"	0.201963324
"evm.utg501.5"	0.483398647
"evm.utg470.42"	-0.037122531
"evm.utg60413.2"	0.151932135
